YEAR,DAY_OF_WEEK,FL_DATE,MKT_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST_CITY_NAME,DEST_STATE_ABR,CRS_DEP_TIME,DEP_TIME,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,1,1/2/23 0:00,19393,10713,1071302,30713,"Boise, ID",ID,14679,1467903,33570,"San Diego, CA",CA,1250,1257,8,1305,1352,2,1405,1354,0,0,135,117,749,,,,,
2023,1,1/2/23 0:00,19393,10713,1071302,30713,"Boise, ID",ID,14831,1483106,32457,"San Jose, CA",CA,1110,1104,7,1111,1149,2,1200,1151,0,0,110,107,523,,,,,
2023,1,1/2/23 0:00,19393,10713,1071302,30713,"Boise, ID",ID,14831,1483106,32457,"San Jose, CA",CA,1715,1715,9,1724,1751,1,1755,1752,0,0,100,97,523,,,,,
2023,1,1/2/23 0:00,19393,10713,1071302,30713,"Boise, ID",ID,14893,1489302,33192,"Sacramento, CA",CA,1040,1140,8,1148,1153,4,1110,1157,0,0,90,77,437,0,0,0,0,47
2023,1,1/2/23 0:00,19393,10713,1071302,30713,"Boise, ID",ID,14893,1489302,33192,"Sacramento, CA",CA,1650,1650,8,1658,1705,4,1720,1709,0,0,90,79,437,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10693,1069302,30693,"Nashville, TN",TN,505,508,11,519,638,6,705,644,0,0,180,156,942,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10693,1069302,30693,"Nashville, TN",TN,1215,1229,15,1244,1403,4,1410,1407,0,0,175,158,942,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10693,1069302,30693,"Nashville, TN",TN,1955,1954,13,2007,2134,6,2155,2140,0,0,180,166,942,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,515,514,20,534,637,13,655,650,0,0,100,96,369,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,830,825,10,835,941,4,1010,945,0,0,100,80,369,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,1135,1412,16,1428,1530,7,1310,1537,0,0,95,85,369,8,0,0,0,139
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,1330,1331,20,1351,1454,3,1505,1457,0,0,95,86,369,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,1730,2056,9,2105,2212,5,1905,2217,0,0,95,81,369,0,0,0,0,192
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,2040,2039,9,2048,2152,7,2220,2159,0,0,100,80,369,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,10821,1082106,30852,"Baltimore, MD",MD,2155,2150,15,2205,2308,7,2335,2315,0,0,100,85,369,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,11292,1129202,30325,"Denver, CO",CO,1700,1859,13,1912,2141,10,1955,2151,0,0,295,292,1754,13,0,0,0,103
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,13232,1323202,30977,"Chicago, IL",IL,500,459,12,511,745,4,650,749,0,0,170,230,861,0,0,59,0,0
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,13232,1323202,30977,"Chicago, IL",IL,1150,1148,11,1159,1323,3,1340,1326,0,0,170,158,861,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,13232,1323202,30977,"Chicago, IL",IL,1510,1513,13,1526,1655,2,1655,1657,0,0,165,164,861,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,13232,1323202,30977,"Chicago, IL",IL,2225,2239,6,2245,,,20,,0,1,175,,861,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,15016,1501606,31123,"St. Louis, MO",MO,620,615,14,629,819,4,830,823,0,0,190,188,1047,,,,,
2023,1,1/2/23 0:00,19393,10721,1072102,30721,"Boston, MA",MA,15016,1501606,31123,"St. Louis, MO",MO,1900,1855,11,1906,2102,4,2115,2106,0,0,195,191,1047,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,515,513,8,521,608,6,640,614,0,0,85,61,281,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,935,933,12,945,1031,3,1050,1034,0,0,75,61,281,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,1210,1213,8,1221,1304,7,1325,1311,0,0,75,58,281,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,10821,1082106,30852,"Baltimore, MD",MD,1725,1725,23,1748,1834,10,1840,1844,0,0,75,79,281,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,11292,1129202,30325,"Denver, CO",CO,1720,1723,11,1734,1901,11,1905,1912,0,0,225,229,1359,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,11697,1169706,32467,"Fort Lauderdale, FL",FL,1505,1808,15,1823,2115,4,1805,2119,0,0,180,191,1166,0,0,173,0,21
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,13204,1320402,31454,"Orlando, FL",FL,720,716,12,728,936,7,1010,943,0,0,170,147,1011,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,13204,1320402,31454,"Orlando, FL",FL,1640,1854,13,1907,2139,9,1920,2148,0,0,160,174,1011,0,0,111,0,37
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,13232,1323202,30977,"Chicago, IL",IL,535,535,9,544,943,5,635,948,0,1,120,,468,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,13232,1323202,30977,"Chicago, IL",IL,1205,1209,7,1216,1241,3,1250,1244,0,0,105,95,468,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,13232,1323202,30977,"Chicago, IL",IL,2040,2046,6,2052,2120,4,2130,2124,0,0,110,98,468,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,15304,1530402,33195,"Tampa, FL",FL,1005,1014,13,1027,1258,7,1300,1305,0,0,175,171,1053,,,,,
2023,1,1/2/23 0:00,19393,10792,1079206,30792,"Buffalo, NY",NY,15304,1530402,33195,"Tampa, FL",FL,1745,1953,7,2000,2235,5,2035,2240,0,0,170,167,1053,0,0,122,0,3
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,10140,1014005,30140,"Albuquerque, NM",NM,1610,1616,13,1629,1853,3,1900,1856,0,0,110,100,672,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,10423,1042302,30423,"Austin, TX",TX,1050,1113,16,1129,1552,30,1545,1622,0,0,175,189,1241,14,0,14,0,9
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,11259,1125904,30194,"Dallas, TX",TX,700,704,15,719,1207,2,1200,1209,0,0,180,185,1243,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,11292,1129202,30325,"Denver, CO",CO,710,1022,17,1039,1326,7,1035,1333,0,0,145,131,850,0,0,178,0,0
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,11292,1129202,30325,"Denver, CO",CO,1110,,,,,,1425,,1,0,135,,850,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,11292,1129202,30325,"Denver, CO",CO,1450,1523,14,1537,1828,20,1805,1848,0,0,135,145,850,8,0,10,0,25
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,11292,1129202,30325,"Denver, CO",CO,2120,150,19,209,449,5,35,454,0,0,135,124,850,0,0,0,0,259
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,725,722,14,736,816,4,835,820,0,0,70,58,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,835,835,9,844,921,7,950,928,0,0,75,53,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,1150,1157,16,1213,1253,7,1255,1300,0,0,65,63,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,1350,1351,15,1406,1443,8,1455,1451,0,0,65,60,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,1520,1518,10,1528,1605,6,1630,1611,0,0,70,53,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,1835,1848,10,1858,1939,4,1935,1943,0,0,60,55,223,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,1950,2133,19,2152,2239,4,2050,2243,0,0,60,70,223,0,0,10,0,103
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,12889,1288904,32211,"Las Vegas, NV",NV,2055,2121,10,2131,2211,20,2200,2231,0,0,65,70,223,9,0,5,0,17
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,705,705,20,725,821,5,830,826,0,0,85,81,325,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,905,913,18,931,1037,3,1025,1040,0,0,80,87,325,8,0,7,0,0
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,1000,1124,11,1135,1239,3,1120,1242,0,0,80,78,325,0,0,0,0,82
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,1400,1413,10,1423,1527,4,1515,1531,0,0,75,78,325,0,0,3,0,13
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,1645,1654,13,1707,1810,20,1800,1830,0,0,75,96,325,0,0,21,0,9
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,1845,1852,23,1915,2018,3,2000,2021,0,0,75,89,325,0,0,14,0,7
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,1950,1952,13,2005,2112,5,2105,2117,0,0,75,85,325,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,13796,1379609,32457,"Oakland, CA",CA,2055,2239,10,2249,2353,4,2210,2357,0,0,75,78,325,11,0,3,0,93
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,715,712,20,732,925,8,950,933,0,0,95,81,369,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,910,909,9,918,1114,5,1145,1119,0,0,95,70,369,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,1245,1255,12,1307,1504,9,1515,1513,0,0,90,78,369,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,1635,1701,14,1715,1914,7,1905,1921,0,0,90,80,369,2,0,0,0,14
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,1810,1807,10,1817,2012,8,2035,2020,0,0,85,73,369,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14107,1410702,30466,"Phoenix, AZ",AZ,2105,,,,,,2330,,1,0,85,,369,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14570,1457002,34570,"Reno, NV",NV,1615,1614,9,1623,1727,3,1735,1730,0,0,80,76,374,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14771,1477104,32457,"San Francisco, CA",CA,800,758,16,814,910,4,915,914,0,0,75,76,326,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14771,1477104,32457,"San Francisco, CA",CA,1150,1146,11,1157,1302,3,1315,1305,0,0,85,79,326,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14771,1477104,32457,"San Francisco, CA",CA,1450,1623,16,1639,1750,3,1610,1753,0,0,80,90,326,0,0,10,0,93
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14771,1477104,32457,"San Francisco, CA",CA,2040,2350,10,2400,,,2200,,0,1,80,,326,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,730,725,17,742,832,3,845,835,0,0,75,70,296,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,905,914,24,938,1032,4,1020,1036,0,0,75,82,296,9,0,7,0,0
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,1015,1056,13,1109,1206,3,1130,1209,0,0,75,73,296,5,0,0,0,34
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,1210,1217,27,1244,1340,3,1325,1343,0,0,75,86,296,7,0,11,0,0
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,1430,1426,12,1438,1540,3,1540,1543,0,0,70,77,296,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,1540,1534,15,1549,1642,2,1650,1644,0,0,70,70,296,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,1745,1847,29,1916,2309,10,1855,2319,0,1,70,,296,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14831,1483106,32457,"San Jose, CA",CA,2030,2120,12,2132,2237,4,2140,2241,0,0,70,81,296,0,0,11,0,50
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14869,1486903,34614,"Salt Lake City, UT",UT,1050,,,,,,1335,,1,0,105,,574,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,720,849,16,905,1009,3,850,1012,0,0,90,83,358,82,0,0,0,0
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,835,837,14,851,957,4,955,1001,0,0,80,84,358,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,1300,1309,10,1319,1425,3,1420,1428,0,0,80,79,358,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,1450,1447,12,1459,1607,4,1615,1611,0,0,85,84,358,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,1725,1745,11,1756,1905,3,1845,1908,0,0,80,83,358,3,0,3,0,17
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,1905,1900,20,1920,2027,5,2025,2032,0,0,80,92,358,,,,,
2023,1,1/2/23 0:00,19393,10800,1080003,32575,"Burbank, CA",CA,14893,1489302,33192,"Sacramento, CA",CA,2055,2133,10,2143,2248,4,2210,2252,0,0,75,79,358,0,0,4,0,38
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10140,1014005,30140,"Albuquerque, NM",NM,1055,,,,,,1325,,1,0,270,,1670,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10257,1025702,30257,"Albany, NY",NY,730,730,9,739,832,3,850,835,0,0,80,65,289,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10257,1025702,30257,"Albany, NY",NY,1030,1030,10,1040,1132,3,1145,1135,0,0,75,65,289,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10257,1025702,30257,"Albany, NY",NY,1535,1537,8,1545,1637,3,1650,1640,0,0,75,63,289,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10257,1025702,30257,"Albany, NY",NY,2255,2257,10,2307,2355,3,5,2358,0,0,70,61,289,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10397,1039707,30397,"Atlanta, GA",GA,630,629,21,650,823,9,840,832,0,0,130,123,577,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10397,1039707,30397,"Atlanta, GA",GA,910,917,12,929,1056,8,1115,1104,0,0,125,107,577,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10397,1039707,30397,"Atlanta, GA",GA,1320,1332,19,1351,1522,6,1515,1528,0,0,115,116,577,,,,,
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10397,1039707,30397,"Atlanta, GA",GA,1840,2119,19,2138,2308,5,2040,2313,0,0,120,114,577,0,0,0,0,153
2023,1,1/2/23 0:00,19393,10821,1082106,30852,"Baltimore, MD",MD,10397,1039707,30397,"Atlanta, GA",GA,2025,2154,8,2202,2330,8,2220,2338,0,0,115,104,577,78,0,0,0,0
