STATION,DATE,NAME,PRCP,SNOW
USW00094789,2015-01-03,"JFK INTERNATIONAL AIRPORT, NY US",239.0,0.0
USW00094789,2015-01-04,"JFK INTERNATIONAL AIRPORT, NY US",119.0,0.0
USW00094789,2015-01-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-06,"JFK INTERNATIONAL AIRPORT, NY US",18.0,28.0
USW00094789,2015-01-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-09,"JFK INTERNATIONAL AIRPORT, NY US",18.0,33.0
USW00094789,2015-01-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-12,"JFK INTERNATIONAL AIRPORT, NY US",178.0,0.0
USW00094789,2015-01-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-18,"JFK INTERNATIONAL AIRPORT, NY US",411.0,0.0
USW00094789,2015-01-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-24,"JFK INTERNATIONAL AIRPORT, NY US",191.0,86.0
USW00094789,2015-01-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-26,"JFK INTERNATIONAL AIRPORT, NY US",84.0,130.0
USW00094789,2015-01-27,"JFK INTERNATIONAL AIRPORT, NY US",79.0,142.0
USW00094789,2015-01-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-01-29,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-01-30,"JFK INTERNATIONAL AIRPORT, NY US",10.0,15.0
USW00094789,2015-01-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-01,"JFK INTERNATIONAL AIRPORT, NY US",8.0,8.0
USW00094789,2015-02-02,"JFK INTERNATIONAL AIRPORT, NY US",300.0,107.0
USW00094789,2015-02-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,3.0
USW00094789,2015-02-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-09,"JFK INTERNATIONAL AIRPORT, NY US",36.0,3.0
USW00094789,2015-02-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-14,"JFK INTERNATIONAL AIRPORT, NY US",3.0,10.0
USW00094789,2015-02-15,"JFK INTERNATIONAL AIRPORT, NY US",3.0,8.0
USW00094789,2015-02-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-17,"JFK INTERNATIONAL AIRPORT, NY US",48.0,89.0
USW00094789,2015-02-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-21,"JFK INTERNATIONAL AIRPORT, NY US",150.0,114.0
USW00094789,2015-02-22,"JFK INTERNATIONAL AIRPORT, NY US",51.0,5.0
USW00094789,2015-02-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-02-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-01,"JFK INTERNATIONAL AIRPORT, NY US",130.0,79.0
USW00094789,2015-03-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-03,"JFK INTERNATIONAL AIRPORT, NY US",178.0,30.0
USW00094789,2015-03-04,"JFK INTERNATIONAL AIRPORT, NY US",76.0,0.0
USW00094789,2015-03-05,"JFK INTERNATIONAL AIRPORT, NY US",185.0,147.0
USW00094789,2015-03-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-09,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-03-10,"JFK INTERNATIONAL AIRPORT, NY US",124.0,0.0
USW00094789,2015-03-11,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-03-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-14,"JFK INTERNATIONAL AIRPORT, NY US",282.0,0.0
USW00094789,2015-03-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-17,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-03-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-20,"JFK INTERNATIONAL AIRPORT, NY US",84.0,76.0
USW00094789,2015-03-21,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-03-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-25,"JFK INTERNATIONAL AIRPORT, NY US",30.0,0.0
USW00094789,2015-03-26,"JFK INTERNATIONAL AIRPORT, NY US",64.0,0.0
USW00094789,2015-03-27,"JFK INTERNATIONAL AIRPORT, NY US",58.0,0.0
USW00094789,2015-03-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-03-31,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2015-04-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-03,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2015-04-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-07,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2015-04-08,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-04-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-10,"JFK INTERNATIONAL AIRPORT, NY US",48.0,0.0
USW00094789,2015-04-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-14,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2015-04-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-17,"JFK INTERNATIONAL AIRPORT, NY US",28.0,0.0
USW00094789,2015-04-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-20,"JFK INTERNATIONAL AIRPORT, NY US",221.0,0.0
USW00094789,2015-04-21,"JFK INTERNATIONAL AIRPORT, NY US",15.0,0.0
USW00094789,2015-04-22,"JFK INTERNATIONAL AIRPORT, NY US",48.0,0.0
USW00094789,2015-04-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-04-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-09,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-05-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-12,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-05-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-16,"JFK INTERNATIONAL AIRPORT, NY US",104.0,0.0
USW00094789,2015-05-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-05-31,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-06-01,"JFK INTERNATIONAL AIRPORT, NY US",198.0,0.0
USW00094789,2015-06-02,"JFK INTERNATIONAL AIRPORT, NY US",86.0,0.0
USW00094789,2015-06-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-06,"JFK INTERNATIONAL AIRPORT, NY US",51.0,0.0
USW00094789,2015-06-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-08,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-06-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-14,"JFK INTERNATIONAL AIRPORT, NY US",79.0,0.0
USW00094789,2015-06-15,"JFK INTERNATIONAL AIRPORT, NY US",277.0,0.0
USW00094789,2015-06-16,"JFK INTERNATIONAL AIRPORT, NY US",20.0,0.0
USW00094789,2015-06-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-20,"JFK INTERNATIONAL AIRPORT, NY US",81.0,0.0
USW00094789,2015-06-21,"JFK INTERNATIONAL AIRPORT, NY US",130.0,0.0
USW00094789,2015-06-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-23,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-06-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-27,"JFK INTERNATIONAL AIRPORT, NY US",259.0,0.0
USW00094789,2015-06-28,"JFK INTERNATIONAL AIRPORT, NY US",76.0,0.0
USW00094789,2015-06-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-06-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-01,"JFK INTERNATIONAL AIRPORT, NY US",66.0,0.0
USW00094789,2015-07-02,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2015-07-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-04,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-07-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-08,"JFK INTERNATIONAL AIRPORT, NY US",135.0,0.0
USW00094789,2015-07-09,"JFK INTERNATIONAL AIRPORT, NY US",81.0,0.0
USW00094789,2015-07-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-14,"JFK INTERNATIONAL AIRPORT, NY US",33.0,0.0
USW00094789,2015-07-15,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2015-07-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-18,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-07-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-07-30,"JFK INTERNATIONAL AIRPORT, NY US",246.0,0.0
USW00094789,2015-07-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-04,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-08-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-09,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-11,"JFK INTERNATIONAL AIRPORT, NY US",287.0,0.0
USW00094789,2015-08-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-21,"JFK INTERNATIONAL AIRPORT, NY US",630.0,0.0
USW00094789,2015-08-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-25,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-08-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-28,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-29,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-08-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-09,"JFK INTERNATIONAL AIRPORT, NY US",18.0,0.0
USW00094789,2015-09-10,"JFK INTERNATIONAL AIRPORT, NY US",300.0,0.0
USW00094789,2015-09-11,"JFK INTERNATIONAL AIRPORT, NY US",8.0,0.0
USW00094789,2015-09-12,"JFK INTERNATIONAL AIRPORT, NY US",69.0,0.0
USW00094789,2015-09-13,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2015-09-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-25,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-09-28,"JFK INTERNATIONAL AIRPORT, NY US",10.0,0.0
USW00094789,2015-09-29,"JFK INTERNATIONAL AIRPORT, NY US",33.0,0.0
USW00094789,2015-09-30,"JFK INTERNATIONAL AIRPORT, NY US",208.0,0.0
USW00094789,2015-10-01,"JFK INTERNATIONAL AIRPORT, NY US",20.0,0.0
USW00094789,2015-10-02,"JFK INTERNATIONAL AIRPORT, NY US",460.0,0.0
USW00094789,2015-10-03,"JFK INTERNATIONAL AIRPORT, NY US",41.0,0.0
USW00094789,2015-10-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-05,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-09,"JFK INTERNATIONAL AIRPORT, NY US",71.0,0.0
USW00094789,2015-10-10,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-11,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-12,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-13,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-14,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-15,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-16,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-17,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-18,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-19,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-20,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-21,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-22,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-23,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-24,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-25,"JFK INTERNATIONAL AIRPORT, NY US",5.0,0.0
USW00094789,2015-10-26,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-27,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-28,"JFK INTERNATIONAL AIRPORT, NY US",455.0,0.0
USW00094789,2015-10-29,"JFK INTERNATIONAL AIRPORT, NY US",15.0,0.0
USW00094789,2015-10-30,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-10-31,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-01,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-02,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-03,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-04,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-05,"JFK INTERNATIONAL AIRPORT, NY US",3.0,0.0
USW00094789,2015-11-06,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-07,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
USW00094789,2015-11-08,"JFK INTERNATIONAL AIRPORT, NY US",0.0,0.0
